,target_col,fold,num_epochs,patience,batch_size,inner_atom_dim,conv_depth,sup_dropout_rate,use_ssl,unsup_dropout_rate,w,edge_dropout_rate,num_extra_data,rampup_length,lr_init,lr_base,lr_exp_multiplier,file_name,output_file,auc_file,auc_file_per_epoch,param_optim_file,train_auc,val_auc,test_auc
12,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,2.1,-1.0,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.5738,0.5568,0.584
13,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,2.1,-0.1,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.7286,0.6719,0.7148
14,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,2.1,-0.01,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.6485,0.6447,0.6878
15,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,3.1,-1.0,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.5813,0.5623,0.5783
16,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,3.1,-0.1,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.6501,0.6474,0.6769
17,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.007,3.1,-0.01,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.6815,0.6517,0.7079
18,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,1.1,-1.0,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.6925,0.6713,0.6842
19,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,1.1,-0.1,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.6499,0.5554,0.6558
20,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,1.1,-0.01,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.5,0.5,0.5
21,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,2.1,-1.0,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.5189,0.4932,0.4947
22,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,2.1,-0.1,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.7105,0.6568,0.7097
23,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,2.1,-0.01,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.4867,0.5,0.5
24,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,3.1,-1.0,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.4627,0.4533,0.4631
25,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,3.1,-0.1,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.6771,0.6522,0.6724
26,0,4,50,25,64,128,2,0.2,0,0.1,0.1,0.1,0,0,0.07,3.1,-0.01,lr4,results/lr4.output,results/auc_file_lr4.csv,results/test_auc_per_epoch_lr4.csv,results/param_optim_lr4.csv,0.5215,0.481,0.5154
